ENSGID	CHR	START	END	TSS	STRAND	NAME
ENSG00000166831	15	65032090	65067788	65067788	-	RBPMS2
ENSG00000140451	15	65107831	65117867	65117867	-	PIF1
ENSG00000241839	15	65134082	65160201	65134082	+	PLEKHO2
ENSG00000166839	15	65204101	65251033	65204101	+	ANKDD1A
ENSG00000090487	15	65255363	65282648	65282648	-	SPG21
ENSG00000103707	15	65293850	65321977	65321977	-	MTFMT
ENSG00000186198	15	65337725	65345735	65337725	+	SLC51B
ENSG00000103710	15	65345675	65369028	65369028	-	RASL12
ENSG00000234438	15	65369084	65372286	65369084	+	KBTBD13
ENSG00000246922	15	65385098	65407538	65407538	-	UBAP1L
ENSG00000090470	15	65409717	65426146	65426146	-	PDCD7
ENSG00000166855	15	65440557	65477680	65477680	-	CLPX
ENSG00000138615	15	65487098	65503811	65503811	-	CILP
ENSG00000138617	15	65526798	65592956	65592956	-	PARP16
ENSG00000174498	15	65619465	65670340	65670340	-	IGDCC3
ENSG00000103742	15	65673822	65715285	65715285	-	IGDCC4
ENSG00000074603	15	65734801	65810042	65810042	-	DPP8
ENSG00000074696	15	65822756	65870687	65822756	+	HACD3
ENSG00000138614	15	65871091	65903627	65903627	-	INTS14
ENSG00000074621	15	65903704	65953333	65903704	+	SLC24A1
ENSG00000174485	15	65950384	66084631	66084631	-	DENND4A
ENSG00000103769	15	66018392	66184327	66018392	+	RAB11A
ENSG00000157890	15	66187417	66546094	66546094	-	MEGF11
ENSG00000166938	15	66585555	66626236	66585555	+	DIS3L
ENSG00000075131	15	66628529	66679084	66679084	-	TIPIN
ENSG00000169032	15	66679175	66783994	66679175	+	MAP2K1
ENSG00000174446	15	66782473	66790118	66790118	-	SNAPC5
ENSG00000174444	15	66790353	66816870	66816870	-	RPL4
ENSG00000174442	15	66797297	66842468	66797297	+	ZWILCH
ENSG00000188501	15	66839517	66858336	66858336	-	LCTL
ENSG00000137834	15	66994574	67075187	66994574	+	SMAD6
ENSG00000166949	15	67356101	67487511	67356101	+	SMAD3
ENSG00000103591	15	67493005	67547533	67547533	-	AAGAB
ENSG00000103599	15	67547124	67794598	67547124	+	IQCH
ENSG00000189227	15	67813469	67822484	67813469	+	C15orf61
ENSG00000137764	15	67835041	68099455	67835041	+	MAP2K5
ENSG00000188779	15	68112042	68126920	68112042	+	SKOR1
ENSG00000033800	15	68346647	68490941	68346647	+	PIAS1
ENSG00000129007	15	68483043	68498417	68498417	-	CALML4
ENSG00000128973	15	68499330	68549549	68549549	-	CLN6
ENSG00000169018	15	68570083	68588200	68570083	+	FEM1B
ENSG00000137809	15	68588870	68724502	68724502	-	ITGA11
ENSG00000103647	15	68871332	69020145	68871332	+	CORO2B
ENSG00000140350	15	69070874	69113236	69113236	-	ANP32A
ENSG00000258484	15	69110560	69239150	69110560	+	SPESP1
ENSG00000255346	15	69307034	69355102	69307034	+	NOX5
ENSG00000138604	15	69452923	69564556	69452923	+	GLCE
ENSG00000137819	15	69591251	69700119	69591251	+	PAQR5
ENSG00000137807	15	69706585	69740766	69706585	+	KIF23
ENSG00000137818	15	69745153	69748544	69745153	+	RPLP1
ENSG00000140332	15	70340129	70390515	70390515	-	TLE3
ENSG00000137831	15	70946893	71055897	71055897	-	UACA
ENSG00000166173	15	71121469	71146496	71146496	-	LARP6
ENSG00000137821	15	71145578	71345997	71145578	+	LRRC49
ENSG00000129028	15	71173681	71184772	71184772	-	THAP10
ENSG00000187720	15	71389291	72075722	71389291	+	THSD4
ENSG00000225362	15	71402583	71407833	71407833	-	CT62
ENSG00000066933	15	72114632	72410918	72410918	-	MYO9A
ENSG00000166192	15	72406599	72436033	72406599	+	SENP8
ENSG00000175318	15	72452147	72490128	72490128	-	GRAMD2A
ENSG00000067225	15	72491370	72524160	72524160	-	PKM
ENSG00000137817	15	72533522	72565340	72565340	-	PARP6
ENSG00000273025	15	72559087	72612287	72612287	-	ENSG00000273025
ENSG00000140488	15	72577068	72612498	72612498	-	CELF6
ENSG00000213614	15	72633265	72668761	72668761	-	HEXA
ENSG00000187806	15	72690643	72700708	72690643	+	TMEM202
ENSG00000166233	15	72766671	72895328	72766671	+	ARIH1
ENSG00000215186	15	72947038	72961940	72947038	+	GOLGA6B
ENSG00000175202	15	72968139	72978523	72978523	-	HIGD2B
ENSG00000140463	15	72978520	73030816	72978520	+	BBS4
ENSG00000159322	15	73043635	73078187	73078187	-	ADPGK
ENSG00000067141	15	73344051	73597546	73344051	+	NEO1
ENSG00000138622	15	73612200	73661299	73661299	-	HCN4
ENSG00000183324	15	73735505	73852354	73735505	+	REC114
ENSG00000156642	15	73852355	73926475	73926475	-	NPTN
ENSG00000103855	15	73976307	74006855	73976307	+	CD276
ENSG00000205363	15	74027799	74045692	74045692	-	INSYN1
ENSG00000167139	15	74165905	74181555	74165905	+	TBC1D21
ENSG00000129038	15	74218330	74244478	74218330	+	LOXL1
ENSG00000067221	15	74271267	74286963	74286963	-	STOML1
ENSG00000140464	15	74287014	74340168	74287014	+	PML
ENSG00000159289	15	74362198	74374891	74374891	-	GOLGA6A
ENSG00000167178	15	74392652	74430881	74392652	+	ISLR2
ENSG00000129009	15	74466051	74469213	74466051	+	ISLR
ENSG00000137868	15	74471807	74504608	74504608	-	STRA6
ENSG00000140481	15	74495046	74628813	74495046	+	CCDC33
ENSG00000140459	15	74630100	74659987	74659987	-	CYP11A1
ENSG00000138623	15	74701630	74726299	74726299	-	SEMA7A
ENSG00000138629	15	74738318	74753523	74753523	-	UBL7
ENSG00000179361	15	74833547	74890472	74833547	+	ARID3B
ENSG00000179335	15	74890841	74937755	74890841	+	CLK3
ENSG00000179151	15	74922899	74988633	74988633	-	EDC3
ENSG00000140465	15	75011883	75017877	75017877	-	CYP1A1
ENSG00000140505	15	75041186	75048948	75041186	+	CYP1A2
ENSG00000103653	15	75074421	75095538	75074421	+	CSK
ENSG00000140506	15	75105057	75118098	75105057	+	LMAN1L
ENSG00000213578	15	75118968	75124143	75118968	+	CPLX3
ENSG00000140474	15	75128459	75135687	75135687	-	ULK3
ENSG00000140497	15	75136071	75165706	75165706	-	SCAMP2
ENSG00000178802	15	75182346	75194560	75182346	+	MPI
ENSG00000178761	15	75192333	75199224	75199224	-	FAM219B
ENSG00000178741	15	75212132	75230424	75230424	-	COX5A
ENSG00000178718	15	75246759	75249113	75249113	-	RPP25
ENSG00000198794	15	75249560	75313836	75249560	+	SCAMP5
ENSG00000138621	15	75315927	75409803	75315927	+	PPCDC
ENSG00000167173	15	75487984	75504510	75487984	+	C15orf39
ENSG00000167195	15	75550675	75565796	75550675	+	GOLGA6C
ENSG00000140478	15	75575176	75587871	75575176	+	GOLGA6D
ENSG00000140365	15	75628361	75635565	75628361	+	COMMD4
ENSG00000140398	15	75639296	75649456	75639296	+	NEIL1
ENSG00000140400	15	75647548	75660953	75660953	-	MAN2C1
ENSG00000169375	15	75661720	75748183	75748183	-	SIN3A
ENSG00000169410	15	75755592	75871656	75871656	-	PTPN9
ENSG00000169371	15	75890424	75918810	75918810	-	SNUPN
ENSG00000177971	15	75931426	75941047	75941047	-	IMP3
ENSG00000173548	15	75940253	75954642	75940253	+	SNX33
ENSG00000173546	15	75966663	76005189	76005189	-	CSPG4
ENSG00000182950	15	76016382	76020029	76016382	+	ODF3L1
ENSG00000140367	15	76135648	76193419	76135648	+	UBE2Q2
ENSG00000167196	15	76196217	76234852	76196217	+	FBXO22
ENSG00000169752	15	76228310	76352136	76352136	-	NRG4
ENSG00000169758	15	76352299	76521462	76352299	+	TMEM266
ENSG00000140374	15	76480896	76604071	76604071	-	ETFA
ENSG00000159556	15	76629114	76634816	76629114	+	ISL2
ENSG00000140386	15	76640245	77197785	77197785	-	SCAPER
ENSG00000117906	15	77224079	77246734	77224079	+	RCN2
ENSG00000140368	15	77285700	77329816	77285700	+	PSTPIP1
ENSG00000140391	15	77333745	77376326	77376326	-	TSPAN3
ENSG00000173517	15	77392998	77712486	77712486	-	PEAK1
ENSG00000140382	15	77712754	77777949	77712754	+	HMG20A
ENSG00000169783	15	77905369	78113242	78113242	-	LINGO1
ENSG00000167202	15	78276378	78370066	78370066	-	TBC1D2B
ENSG00000183476	15	78370150	78396712	78370150	+	SH2D7
ENSG00000136425	15	78396948	78423877	78423877	-	CIB2
ENSG00000166411	15	78423840	78464287	78423840	+	IDH3A
ENSG00000103740	15	78459810	78538030	78538030	-	ACSBG1
ENSG00000140403	15	78556428	78574538	78556428	+	DNAJA4
ENSG00000140395	15	78570177	78592045	78592045	-	SKIC8
ENSG00000166426	15	78632695	78640567	78632695	+	CRABP1
ENSG00000136381	15	78729773	78793795	78729773	+	IREB2
ENSG00000188266	15	78799906	78829714	78799906	+	HYKK
ENSG00000041357	15	78832747	78844759	78832747	+	PSMA4
ENSG00000169684	15	78857862	78887611	78857862	+	CHRNA5
ENSG00000080644	15	78885394	78913637	78913637	-	CHRNA3
ENSG00000117971	15	78916453	79020096	79020096	-	CHRNB4
ENSG00000136378	15	79051548	79103806	79103806	-	ADAMTS7
ENSG00000185787	15	79102829	79190481	79102829	+	MORF4L1
ENSG00000103811	15	79213400	79241916	79241916	-	CTSH
ENSG00000058335	15	79252248	79383122	79383122	-	RASGRF1
ENSG00000235711	15	79575064	79590581	79575064	+	ANKRD34C
ENSG00000166557	15	79603454	79719774	79603454	+	TMED3
ENSG00000169330	15	79724678	79764646	79724678	+	MINAR1
ENSG00000136371	15	80125927	80189721	80189721	-	MTHFS
ENSG00000180953	15	80191182	80216044	80216044	-	ST20
ENSG00000259642	15	80215113	80219335	80215113	+	ST20-AS1
ENSG00000140379	15	80253234	80263538	80263538	-	BCL2A1
ENSG00000086666	15	80351910	80430735	80351910	+	ZFAND6
ENSG00000103876	15	80444832	80479288	80444832	+	FAH
ENSG00000172379	15	80696692	80890274	80696692	+	ARNT2
ENSG00000136379	15	80972025	81047962	80972025	+	ABHD17C
ENSG00000103888	15	81071684	81244117	81071684	+	CEMIP
ENSG00000117899	15	81238630	81282169	81282169	-	MESD
ENSG00000140406	15	81293264	81298129	81293264	+	TLNRD1
ENSG00000156206	15	81299374	81441520	81299374	+	CFAP161
ENSG00000172349	15	81451916	81606399	81451916	+	IL16
ENSG00000172345	15	81601394	81616524	81616524	-	STARD5
ENSG00000188869	15	81623429	81666554	81666554	-	TMC3
ENSG00000183496	15	82334119	82338460	82338460	-	MEX3B
ENSG00000140598	15	82422547	82555114	82555114	-	EFL1
ENSG00000188659	15	82555151	82577271	82555151	+	SAXO2
ENSG00000205281	15	82635130	82641706	82641706	-	GOLGA6L10
ENSG00000197978	15	82722223	82731338	82722223	+	GOLGA6L9
ENSG00000215749	15	82930438	82939159	82939159	-	RP13-996F3.5
ENSG00000259243	15	83011379	83018198	83018198	-	RP13-996F3.4
ENSG00000182774	15	83205501	83209210	83209210	-	RPS17
ENSG00000214575	15	83211951	83317612	83317612	-	CPEB1
ENSG00000103723	15	83328033	83378864	83378864	-	AP3B2
ENSG00000186628	15	83424114	83474822	83474822	-	FSD2
ENSG00000156232	15	83478380	83504860	83478380	+	WHAMM
ENSG00000103942	15	83505698	83654905	83654905	-	HOMER2
ENSG00000169612	15	83654962	83659809	83654962	+	RAMAC
ENSG00000169609	15	83657193	83680393	83680393	-	C15orf40
ENSG00000064726	15	83685175	83736004	83736004	-	BTBD1
ENSG00000136404	15	83776324	83813606	83776324	+	TM6SF1
ENSG00000166503	15	83781490	83876575	83876575	-	HDGFL3
ENSG00000169594	15	83924636	83953416	83953416	-	BNC1
ENSG00000140600	15	84115980	84287495	84115980	+	SH3GL3
ENSG00000156218	15	84322840	84708594	84322840	+	ADAMTSL3
ENSG00000259511	15	84841725	84850828	84841725	+	UBE2Q2P16
ENSG00000184206	15	84904525	84914110	84904525	+	GOLGA6L4
ENSG00000176371	15	85144217	85171027	85144217	+	ZSCAN2
ENSG00000177082	15	85182516	85197574	85197574	-	WDR73
ENSG00000197696	15	85198360	85201794	85201794	-	NMB
ENSG00000140612	15	85212769	85259691	85259691	-	SEC11A
ENSG00000166716	15	85291823	85349676	85291823	+	ZNF592
ENSG00000136383	15	85360587	85416710	85360587	+	ALPK3
ENSG00000156222	15	85427885	85489029	85427885	+	SLC28A1
ENSG00000073417	15	85523671	85682376	85523671	+	PDE8A
ENSG00000170776	15	85923802	86292589	85923802	+	AKAP13
ENSG00000183655	15	86302557	86338156	86338156	-	KLHL25
ENSG00000140538	15	88402982	88800022	88800022	-	NTRK3
ENSG00000259494	15	89002708	89010621	89010621	-	MRPL46
ENSG00000181991	15	89010684	89024007	89010684	+	MRPS11
ENSG00000140543	15	89037671	89089912	89089912	-	DET1
ENSG00000181026	15	89164568	89175512	89164568	+	AEN
ENSG00000172183	15	89178901	89199714	89178901	+	ISG20
ENSG00000157766	15	89346667	89418584	89346667	+	ACAN
ENSG00000140511	15	89420525	89438828	89438828	-	HAPLN3
ENSG00000140545	15	89441914	89456699	89456699	-	MFGE8
ENSG00000140526	15	89630690	89745586	89630690	+	ABHD2
ENSG00000140522	15	89753100	89764845	89764845	-	RLBP1
ENSG00000140525	15	89787176	89860492	89787176	+	FANCI
ENSG00000140521	15	89848429	89878092	89878092	-	POLG
ENSG00000140519	15	90014629	90039820	90039820	-	RHCG
ENSG00000140534	15	90118700	90174287	90118700	+	TICRR
ENSG00000166813	15	90152020	90206317	90206317	-	KIF7
ENSG00000166819	15	90207598	90222658	90222658	-	PLIN1
ENSG00000166821	15	90220995	90234014	90234014	-	PEX11A
ENSG00000140527	15	90234042	90286869	90234042	+	WDR93
ENSG00000166823	15	90293106	90294480	90294480	-	MESP1
ENSG00000188095	15	90303822	90321985	90303822	+	MESP2
ENSG00000166825	15	90328126	90358633	90358633	-	ANPEP
ENSG00000157823	15	90373831	90437870	90437870	-	AP3S2
ENSG00000242498	15	90438238	90456184	90456184	-	ARPIN
ENSG00000140548	15	90544556	90625438	90544556	+	ZNF710
ENSG00000182054	15	90626277	90645709	90645709	-	IDH2
ENSG00000185033	15	90703836	90772911	90703836	+	SEMA4B
ENSG00000185043	15	90773207	90777279	90777279	-	CIB1
ENSG00000183208	15	90777040	90789043	90777040	+	GDPGP1
ENSG00000213471	15	90792762	90808714	90792762	+	TTLL13
ENSG00000182768	15	90808891	90819010	90808891	+	NGRN
ENSG00000238244	15	90892076	90892429	90892429	-	GABARAPL3
ENSG00000196391	15	90895516	90912378	90895516	+	ZNF774
ENSG00000140575	15	90931474	91045471	90931474	+	IQGAP1
ENSG00000140577	15	91073155	91188577	91073155	+	CRTC3
ENSG00000197299	15	91260577	91359396	91260577	+	BLM
ENSG00000140564	15	91411818	91426794	91411818	+	FURIN
ENSG00000182511	15	91426925	91439006	91426925	+	FES
ENSG00000196547	15	91445448	91465814	91445448	+	MAN2A2
ENSG00000140553	15	91473410	91497323	91473410	+	UNC45A
ENSG00000184508	15	91473198	91478426	91478426	-	HDDC3
ENSG00000166965	15	91498111	91506355	91498111	+	RCCD1
ENSG00000198901	15	91509270	91538859	91538859	-	PRC1
ENSG00000184056	15	91541903	91565833	91565833	-	VPS33B
ENSG00000185518	15	91643180	91845795	91643180	+	SV2B
ENSG00000176463	15	92396938	92715665	92396938	+	SLCO3A1
ENSG00000140557	15	92937111	93011958	92937111	+	ST8SIA2
ENSG00000183643	15	93014884	93044347	93014884	+	C15orf32
ENSG00000185442	15	93160678	93353114	93353114	-	FAM174B
ENSG00000173575	15	93429433	93571226	93429433	+	CHD2
ENSG00000182175	15	93578501	93632440	93632440	-	RGMA
ENSG00000140563	15	94774767	95027181	94774767	+	MCTP2
ENSG00000185551	15	96869167	96883492	96869167	+	NR2F2
ENSG00000185594	15	97326619	97328845	97326619	+	SPATA8
ENSG00000140450	15	98503933	98517063	98503933	+	ARRDC4
ENSG00000140443	15	99191768	99507759	99191768	+	IGF1R
ENSG00000183571	15	99511458	99551021	99551021	-	PGPEP1L
ENSG00000182253	15	99638420	99675798	99638420	+	SYNM
ENSG00000103852	15	99676528	99791428	99791428	-	TTC23
ENSG00000168904	15	99791567	99930934	99791567	+	LRRC28
ENSG00000068305	15	100105622	100256693	100105622	+	MEF2A
ENSG00000183060	15	100255902	100273766	100273766	-	LYSMD4
ENSG00000140470	15	100511642	100882210	100882210	-	ADAMTS17
ENSG00000154227	15	100940600	101085200	101085200	-	CERS3
ENSG00000140471	15	101099574	101143435	101143435	-	LINS1
ENSG00000183475	15	101142794	101191906	101142794	+	ASB7
ENSG00000184254	15	101417919	101456831	101417919	+	ALDH1A3
ENSG00000154237	15	101459532	101618462	101459532	+	LRRK1
ENSG00000131873	15	101715932	101792253	101792253	-	CHSY1
ENSG00000131871	15	101811022	101817705	101817705	-	SELENOS
ENSG00000131876	15	101821715	101835487	101835487	-	SNRPA1
ENSG00000140479	15	101829989	102065405	102065405	-	PCSK6
ENSG00000184277	15	102161647	102192594	102192594	-	TM2D3
ENSG00000185418	15	102193799	102264676	102264676	-	TARS3
ENSG00000184140	15	102343712	102347090	102343712	+	OR4F6
ENSG00000182854	15	102352405	102360400	102352405	+	OR4F15
ENSG00000177693	15	102462245	102463316	102463316	-	OR4F4
ENSG00000234769	16	64381	68068	68068	-	WASH4P
ENSG00000161980	16	96407	103608	103608	-	POLR3K
ENSG00000161981	16	103828	107669	103828	+	SNRNP25
ENSG00000007384	16	108058	126354	126354	-	RHBDF1
ENSG00000103152	16	127006	135850	127006	+	MPG
ENSG00000103148	16	134270	188676	188676	-	NPRL3
ENSG00000130656	16	192727	204502	192727	+	HBZ
ENSG00000206177	16	203891	216763	203891	+	HBM
ENSG00000188536	16	222875	223709	222875	+	HBA2
ENSG00000206172	16	226679	227521	226679	+	HBA1
ENSG00000086506	16	230458	231178	230458	+	HBQ1
ENSG00000007392	16	238968	279462	279462	-	LUC7L
ENSG00000167930	16	284520	322182	284520	+	FAM234A
ENSG00000076344	16	318300	325980	325980	-	RGS11
ENSG00000242173	16	330450	333010	330450	+	ARHGDIG
ENSG00000185615	16	333164	337215	333164	+	PDIA2
ENSG00000103126	16	337440	402723	402723	-	AXIN1
ENSG00000086504	16	416969	421289	421289	-	MRPL28
ENSG00000129925	16	420788	437113	437113	-	PGAP6
ENSG00000103202	16	446725	460367	446725	+	NME4
ENSG00000242612	16	451858	462487	451858	+	DECR2
ENSG00000090565	16	475649	573011	475649	+	RAB11FIP3
ENSG00000103326	16	577712	604636	577712	+	CAPN15
ENSG00000161992	16	610394	615529	610394	+	PRR35
ENSG00000007541	16	616995	634109	616995	+	PIGQ
ENSG00000257108	16	617005	619495	617005	+	NHLRC4
ENSG00000197562	16	639357	679272	639357	+	RAB40C
ENSG00000127578	16	679239	684117	679239	+	WFIKKN1
ENSG00000130731	16	684427	686366	686366	-	METTL26
ENSG00000172366	16	686817	698474	686817	+	MCRIP2
ENSG00000161996	16	699311	717833	699311	+	WDR90
ENSG00000140983	16	718100	724174	718100	+	RHOT2
ENSG00000103269	16	725671	728268	725671	+	RHBDL1
ENSG00000103266	16	730224	732870	730224	+	STUB1
ENSG00000161999	16	731670	734528	734528	-	JMJD8
ENSG00000127580	16	734622	740444	740444	-	WDR24
ENSG00000127585	16	742498	755801	755801	-	FBXL16
ENSG00000103260	16	765118	769655	765118	+	METRN
ENSG00000103254	16	770581	772590	770581	+	ANTKMT
ENSG00000162004	16	772582	776954	776954	-	CCDC78
ENSG00000103253	16	776936	785525	776936	+	HAGHL
ENSG00000103245	16	779760	791329	791329	-	CIAO3
ENSG00000102854	16	810734	818865	810734	+	MSLN
ENSG00000162006	16	819428	832054	832054	-	MSLNL
ENSG00000007376	16	834974	838397	838397	-	RPUSD1
ENSG00000127586	16	838046	850737	838046	+	CHTF18
ENSG00000127588	16	848041	850734	850734	-	GNG13
ENSG00000103227	16	903634	1031318	1031318	-	LMF1
ENSG00000005513	16	1031770	1036979	1031770	+	SOX8
ENSG00000162009	16	1122747	1131454	1122747	+	SSTR5
ENSG00000184471	16	1138226	1146244	1146244	-	C1QTNF8
ENSG00000196557	16	1203106	1271771	1203106	+	CACNA1H
ENSG00000116176	16	1271651	1275268	1275268	-	TPSG1
ENSG00000172236	16	1290380	1292555	1290380	+	TPSAB1
ENSG00000095917	16	1306060	1309009	1306060	+	TPSD1
ENSG00000103275	16	1358881	1377019	1358881	+	UBE2I
ENSG00000007516	16	1383639	1399440	1383639	+	BAIAP3
ENSG00000007520	16	1399241	1401879	1401879	-	TSR3
ENSG00000090581	16	1401932	1415738	1401932	+	GNPTG
ENSG00000059145	16	1413206	1464752	1464752	-	UNKL
ENSG00000174109	16	1469753	1470757	1470757	-	UQCC4
ENSG00000197599	16	1484384	1494557	1494557	-	CCDC154
ENSG00000103249	16	1494935	1525078	1525078	-	CLCN7
ENSG00000251692	16	1535887	1538982	1538982	-	PTX4
ENSG00000100726	16	1543345	1560458	1543345	+	TELO2
ENSG00000187535	16	1560428	1662073	1662073	-	IFT140
ENSG00000131634	16	1578689	1605581	1578689	+	TMEM204
ENSG00000007545	16	1662338	1727909	1662338	+	CRAMP1
ENSG00000206053	16	1728257	1752281	1728257	+	JPT2
ENSG00000138834	16	1756167	1820352	1756167	+	MAPK8IP3
ENSG00000103024	16	1820321	1821562	1821562	-	NME3
ENSG00000074071	16	1821891	1823151	1823151	-	MRPS34
ENSG00000197774	16	1822811	1831709	1822811	+	EME2
ENSG00000162032	16	1826713	1843701	1843701	-	SPSB3
ENSG00000095906	16	1832933	1839187	1832933	+	NUBP2
ENSG00000099769	16	1840414	1844972	1844972	-	IGFALS
ENSG00000063854	16	1845621	1877158	1877158	-	HAGH
ENSG00000180185	16	1876968	1890208	1876968	+	FAHD1
ENSG00000162039	16	1883987	1922179	1922179	-	MEIOB
ENSG00000162040	16	1961476	1968416	1968416	-	HS3ST6
ENSG00000198736	16	1988230	1993200	1993200	-	MSRB1
ENSG00000140986	16	1993975	2007607	2007607	-	RPL3L
ENSG00000140990	16	2009539	2011976	2009539	+	NDUFB10
ENSG00000140988	16	2012059	2014842	2014842	-	RPS2
ENSG00000179580	16	2016824	2018976	2016824	+	RNF151
ENSG00000183751	16	2022054	2032930	2022054	+	TBL3
ENSG00000196408	16	2028918	2034193	2034193	-	NOXO1
ENSG00000127554	16	2034194	2037750	2034194	+	GFER
ENSG00000127561	16	2039661	2044276	2039661	+	SYNGR3
ENSG00000167962	16	2047655	2059822	2059822	-	ZNF598
ENSG00000183971	16	2059927	2070756	2059927	+	NPW
ENSG00000065054	16	2075357	2089027	2075357	+	NHERF2
ENSG00000065057	16	2089816	2097867	2097867	-	NTHL1
ENSG00000103197	16	2097968	2139492	2097968	+	TSC2
ENSG00000008710	16	2138709	2185899	2185899	-	PKD1
ENSG00000167964	16	2190804	2204166	2190804	+	RAB26
ENSG00000131653	16	2205699	2228130	2205699	+	TRAF7
ENSG00000167971	16	2227181	2246606	2246606	-	CASKIN1
ENSG00000167965	16	2254249	2259454	2254249	+	MLST8
ENSG00000182685	16	2259254	2260906	2260906	-	BRICD5
ENSG00000184207	16	2261594	2264841	2264841	-	PGP
ENSG00000167967	16	2273581	2285743	2273581	+	E4F1
