hgnc_id	GeneSymbol	gene	TSSD	length	CDS_length	pLI	LOEUF	ABC_count	ABC_length_per_type	Roadmap_count	Roadmap_length_per_type	promoter_count	connect_decile	connect_quantile	connectedness	PPI_degree_decile	PPI_degree_quantile	PPI_degree_cat	TF	HI	hs
HGNC:4378	ENSG00000163655	GMPS	4	73.37	2.082	0.99825	0.244	122	1.45489344262295	104	1.04230769230769	3	0	0	0	7	4	1	0	1	0.0867065347750877
HGNC:6228	ENSG00000169282	KCNAB1	4	501.437	1.26	0.042256	0.507	5	2.681	43	1.13953488372093	18	10	5	1	9	5	1	0	0	0.0203495528164749
HGNC:11325	ENSG00000114850	SSR3	2	15.596	0.597	0.74736	0.534	131	2.54204580152672	99	2.61212121212121	2	0	0	0	10	5	1	0	0	0.156447450432561
HGNC:23696	ENSG00000163659	TIPARP	3	33.535	1.974	0.99991	0.113	131	2.44059541984733	101	3.88118811881188	4	10	5	1	2	1	1	0	1	0.276013039732276
HGNC:33765	ENSG00000197980	LEKR1	3	220.648	2.079	0.13185	1.122	125	2.120296	68	0.473529411764706	1	0	0	0	0	0	0	0	0	NA
HGNC:20569	ENSG00000163660	CCNL1	4	14.252	1.581	0.99575	0.264	131	1.60045801526718	101	2.12673267326733	15	10	5	1	6	3	1	0	1	0.0642919295289338
HGNC:25735	ENSG00000197415	VEPH1	2	273.877	2.502	2.296e-22	1.222	73	2.45569863013699	69	1.08695652173913	7	1	1	1	3	2	1	0	0	0.000640803964559028
HGNC:9692	ENSG00000163661	PTX3	2	6.783	1.146	6.9827e-05	1.202	93	2.01256989247312	86	3.62093023255814	1	8	4	1	6	3	1	0	0	0.00716746812106636
HGNC:10854	ENSG00000168779	SHOX2	2	10.515	1.068	0.016059	0.831	86	2.2338023255814	108	2.22777777777778	7	4	2	1	2	1	1	1	0	0.0117519717823684
HGNC:24152	ENSG00000174891	RSRC1	2	439.875	1.029	7.4539e-05	0.836	129	2.46808527131783	5	0.2	6	0	0	0	6	3	1	0	0	0.00131874258285586
HGNC:7125	ENSG00000178053	MLF1	8	36.089	0.9	4.3955e-09	1.219	120	2.853025	48	0.716666666666667	3	5	3	1	7	4	1	0	0	0.000867991295596887
HGNC:13780	ENSG00000168827	GFM1	6	51.054	2.313	9.278e-13	0.8	131	2.75036641221374	90	1.73333333333333	1	0	0	0	10	5	1	0	0	0.0228534488806902
HGNC:13347	ENSG00000079257	LXN	6	26.826	0.669	1.8254e-06	1.361	108	2.96612962962963	96	1.72083333333333	2	0	0	0	4	2	1	0	0	0.000430972868090968
HGNC:9867	ENSG00000118849	RARRES1	6	35.597	0.885	2.6799e-09	1.611	91	3.65995604395604	103	2.16893203883495	8	7	4	1	0	0	0	0	0	0.0048772291409212
HGNC:25874	ENSG00000118855	MFSD1	6	97.521	1.545	3.3314e-17	1.249	129	3.25738759689922	96	2.01875	10	9	5	1	3	2	1	0	0	0.00109728623199328
HGNC:38842	ENSG00000283154	IQCJ-SCHIP1	6	935.394	1.692	0.027313	0.529	5	4.2674	2	0.2	0	10	5	1	0	0	0	0	0	0.0387984485835934
HGNC:32406	ENSG00000214216	IQCJ	6	303.379	0.48	0.0006522	1.291	5	4.2674	11	0.727272727272727	1	0	0	0	1	1	1	0	0	0.0134502284244785
HGNC:15678	ENSG00000151967	SCHIP1	2	57.499	0.783	0.98715	0.227	7	3.559	102	11.3078431372549	27	2	1	1	6	3	1	0	1	0.22753885063082
HGNC:5969	ENSG00000168811	IL12A	5	7.184	0.762	0.04746	0.815	124	3.65548387096774	99	1.77777777777778	1	2	1	1	9	5	1	0	0	0.0287156168535777
HGNC:40048	ENSG00000180044	C3orf80	7	2.791	0.744	0.18963	1.579	96	3.43902083333333	98	2.00612244897959	4	0	0	0	0	0	0	0	0	NA
HGNC:29262	ENSG00000068885	IFT80	7	142.894	2.334	1.4059e-19	0.991	128	2.1260078125	47	0.34468085106383	6	0	0	0	8	4	1	0	0	0.0113959427814877
HGNC:14013	ENSG00000113810	SMC4	7	35.68	3.867	1.68e-05	0.482	128	2.1260078125	28	0.235714285714286	10	7	4	1	9	5	1	0	0	0.024049053583452
HGNC:30834	ENSG00000213186	TRIM59	7	53.328	1.212	0.0014575	0.874	129	2.47075968992248	72	0.691666666666667	5	0	0	0	3	2	1	0	0	0.0170259874917788
HGNC:6397	ENSG00000186432	KPNA4	6	70.564	1.566	0.99989	0.156	128	1.9999609375	15	0.4	10	0	0	0	9	5	1	0	1	0.274143397027223
HGNC:22974	ENSG00000179674	ARL14	8	1.288	0.579	1.2351e-06	1.892	47	3.5843829787234	15	0.493333333333333	2	0	0	0	2	1	1	0	0	0.00120199790300213
HGNC:16381	ENSG00000163590	PPM1L	7	323.3	1.083	0.47287	0.535	5	5.1412	103	4.04660194174757	6	5	3	1	5	3	1	0	0	0.0302207703058333
HGNC:918	ENSG00000169255	B3GALNT1	5	21.528	0.996	0.002209	0.999	103	3.45866019417476	81	0.918518518518518	7	0	0	0	4	2	1	0	0	0.00052048005280635
HGNC:24250	ENSG00000169251	NMD3	5	148.836	1.59	4.1006e-08	0.821	130	2.74284615384615	0	0	4	0	0	0	9	5	1	0	0	0.0065721503475798
HGNC:24045	ENSG00000196542	SPTSSB	3	28.082	0.231	0.00086955	1.908	89	3.78519101123596	70	0.857142857142857	12	6	3	1	4	2	1	0	0	8.85580530488716e-05
HGNC:34071	ENSG00000182447	OTOL1	3	7.134	1.434	1.4999e-15	1.815	1	5.005	0	0	0	0	0	0	0	0	0	0	0	0.00027141344656874
HGNC:10856	ENSG00000090402	SI	1	99.598	5.484	3.9353e-60	1.04	5	3.9342	11	3.94545454545455	2	0	0	0	2	1	1	0	0	0.00169805307267187
HGNC:23501	ENSG00000121871	SLITRK3	1	10.389	2.934	0.93906	0.34	31	1.48567741935484	83	1.08915662650602	9	4	2	1	1	1	1	0	1	0.0544057999140916
HGNC:983	ENSG00000114200	BCHE	0	64.558	1.809	1.0643e-13	1.329	45	1.38957777777778	12	0.866666666666667	2	8	4	1	2	1	1	0	0	0.00260787127059011
HGNC:26245	ENSG00000169064	ZBBX	4	168.031	2.52	2.9306e-21	1.055	80	1.2156375	24	0.383333333333333	1	4	2	1	0	0	0	0	0	0.000727452364767013
HGNC:8945	ENSG00000114204	SERPINI2	4	37.215	1.218	6.9523e-15	1.531	2	2.289	12	0.65	1	1	1	1	3	2	1	0	0	9.61214779870503e-05
HGNC:26587	ENSG00000174776	WDR49	5	175.299	3.15	1.0465e-19	1.227	47	1.10204255319149	44	1.15	4	1	1	1	0	0	0	0	0	0.000250306495628619
HGNC:8761	ENSG00000114209	PDCD10	5	51.641	0.639	0.96197	0.325	88	0.738636363636364	95	2.40631578947368	4	5	3	1	7	4	1	0	1	0.229810437749
HGNC:8943	ENSG00000163536	SERPINI1	5	90.326	1.233	0.026631	0.644	88	0.738636363636364	65	0.815384615384615	6	3	2	1	4	2	1	0	0	0.0928071956890343
HGNC:15448	ENSG00000173905	GOLIM4	3	87.235	2.091	3.9661e-11	0.731	99	1.01958585858586	90	2.93111111111111	14	7	4	1	7	4	1	0	0	0.0134401578689995
HGNC:3498	ENSG00000085276	MECOM	8	580.276	3.72	1	0.136	81	2.79948148148148	105	2.23619047619048	18	10	5	1	6	3	1	1	1	0.107439562204997
HGNC:24022	ENSG00000184378	ACTRT3	10	2.64	1.119	3.7565e-08	1.71	113	1.07841592920354	32	0.3625	0	2	1	1	2	1	1	0	0	0.0123778680860625
HGNC:14955	ENSG00000085274	MYNN	10	16.32	1.833	0.57129	0.431	85	1.27550588235294	84	0.74047619047619	4	2	1	1	5	3	1	1	0	0.0479202439200227
HGNC:28408	ENSG00000171757	LRRC34	10	19.983	1.395	5.5187e-07	0.998	112	1.63064285714286	67	0.480597014925373	4	1	1	1	1	1	1	0	0	0.012725244045075
HGNC:34298	ENSG00000188306	LRRIQ4	10	24.903	1.71	1.7762e-07	1.123	3	3.61033333333333	79	0.739240506329114	0	0	0	0	1	1	1	0	0	0.011636481676962
HGNC:26261	ENSG00000114248	LRRC31	11	30.763	1.659	2.0007e-06	0.866	31	3.40177419354839	59	1.7728813559322	2	0	0	0	1	1	1	0	0	0.000193561317710416
HGNC:25394	ENSG00000187033	SAMD7	11	27.603	1.341	1.1415e-06	1.055	6	4.68683333333333	16	0.3625	2	0	0	0	2	1	1	0	0	0.000383443111377963
HGNC:11846	ENSG00000008952	SEC62	12	31.738	1.2	0.98295	0.297	112	1.82850892857143	30	0.48	5	0	0	0	6	3	1	0	1	0.122742363017387
HGNC:23693	ENSG00000173890	GPR160	12	47.397	1.017	0.00072275	1.263	105	2.091	92	2.44347826086957	11	0	0	0	1	1	1	0	0	0.00268150227650122
HGNC:15682	ENSG00000173889	PHC3	12	95.017	2.988	1	0.097	110	1.449	98	3.82448979591837	2	0	0	0	9	5	1	0	1	0.396470410075049
HGNC:9404	ENSG00000163558	PRKCI	12	83.553	1.791	0.067986	0.439	102	1.26022549019608	85	1.30117647058824	5	0	0	0	9	5	1	0	0	0.0726143559906518
HGNC:10897	ENSG00000136603	SKIL	8	39.157	2.055	0.98512	0.301	98	1.20514285714286	87	1.02528735632184	12	9	5	1	8	4	1	1	1	0.0904947865493428
HGNC:8514	ENSG00000013297	CLDN11	8	35.865	0.624	0.91076	0.385	53	2.65054716981132	102	4.47647058823529	14	0	0	0	6	3	1	0	1	0.145616513997612
HGNC:29326	ENSG00000013293	SLC7A14	7	126.528	2.316	0.022116	0.541	10	3.3856	47	0.587234042553191	4	0	0	0	4	2	1	0	0	0.0369850968250785
HGNC:27610	ENSG00000163584	RPL22L1	4	5.333	0.429	0.0010477	1.561	111	1.32743243243243	0	0	3	0	0	0	7	4	1	0	0	0.03737199224019
HGNC:3301	ENSG00000163577	EIF5A2	4	20.226	0.462	0.00021146	1.601	129	1.85824031007752	72	0.375	2	0	0	0	9	5	1	0	0	0.0209489080240633
HGNC:11006	ENSG00000163581	SLC2A2	4	30.396	1.575	3.4337e-08	0.923	17	2.96729411764706	85	3.59764705882353	1	0	0	0	4	2	1	0	0	0.00730601904539389
HGNC:30765	ENSG00000154310	TNIK	3	401.994	4.083	1	0.181	126	2.48674603174603	108	8.72777777777778	9	6	3	1	9	5	1	0	1	0.123321423742087
HGNC:9067	ENSG00000075651	PLD1	3	210.546	3.225	4.7758e-21	0.876	126	2.64080158730159	86	1.57906976744186	8	2	1	1	7	4	1	0	0	0.000568837147583847
HGNC:34295	ENSG00000186329	TMEM212	3	95.366	0.585	1.833e-08	1.797	49	4.11848979591837	10	0.2	1	0	0	0	0	0	0	0	0	NA
HGNC:24670	ENSG00000075420	FNDC3B	4	362.091	3.615	1	0.042	128	2.91625	102	2.50588235294118	9	0	0	0	4	2	1	0	1	0.447868924648264
HGNC:4267	ENSG00000121853	GHSR	4	5.165	1.101	0.0065825	1.012	4	4.5855	20	0.7	0	0	0	0	10	5	1	0	0	0.00663499041785658
HGNC:11925	ENSG00000121858	TNFSF10	4	17.967	0.846	0.13495	0.643	117	3.22565811965812	97	4.47422680412371	4	0	0	0	7	4	1	0	0	0.0239337836006192
HGNC:29260	ENSG00000144959	NCEH1	4	80.969	1.347	0.012968	0.72	125	1.861968	108	2.45925925925926	3	8	4	1	2	1	1	0	0	0.000905950898392204
HGNC:3155	ENSG00000114346	ECT2	4	70.792	2.745	8.0837e-10	0.657	121	1.57077685950413	85	1.21882352941176	3	0	0	0	9	5	1	0	0	0.0125076157300631
HGNC:29935	ENSG00000144962	SPATA16	3	251.878	1.71	1.4475e-10	1.062	3	2.38	16	1.3	3	0	0	0	1	1	1	0	0	8.44449222169764e-05
HGNC:14291	ENSG00000169760	NLGN1	1	890.36	2.472	0.85276	0.372	98	2.69116326530612	90	1.89333333333333	7	0	0	0	8	4	1	0	0	0.121799332996904
HGNC:23219	ENSG00000177694	NAALADL2	0	1371.973	2.388	8.7292e-08	0.713	25	2.43424	59	0.566101694915254	5	1	1	1	3	2	1	0	0	0.000336944770221739
HGNC:29529	ENSG00000177565	TBL1XR1	0	208.66	1.545	0.99995	0.106	131	4.17617557251908	104	0.957692307692308	13	0	0	0	10	5	1	0	1	0.298925111562095
HGNC:6286	ENSG00000197584	KCNMB2	0	571.497	0.708	0.5544	0.574	9	3.64788888888889	18	1.15555555555556	5	0	0	0	4	2	1	0	0	0.0613431763500996
HGNC:29983	ENSG00000172667	ZMAT3	6	112.094	1.152	0.00019034	1.018	122	1.76586885245902	102	2.84117647058824	7	0	0	0	5	3	1	0	0	0.0316128936276633
HGNC:8975	ENSG00000121879	PIK3CA	8	91.979	3.207	1	0.117	104	1.14329807692308	91	1.8967032967033	6	0	0	0	10	5	1	0	1	0.284764101815733
HGNC:6287	ENSG00000171121	KCNMB3	9	30.311	0.84	8.2989e-09	1.869	12	2.06141666666667	54	0.825925925925926	1	0	0	0	4	2	1	0	0	0.000115770489613045
HGNC:30950	ENSG00000121864	ZNF639	9	15.552	1.458	0.00054196	0.86	106	1.21717924528302	47	0.361702127659574	2	0	0	0	3	2	1	1	0	0.0277286489793794
HGNC:18262	ENSG00000171109	MFN1	9	47.227	2.226	2.5118e-10	0.796	110	1.19185454545455	71	0.526760563380282	3	0	0	0	7	4	1	0	0	0.0180567842939226
HGNC:20731	ENSG00000114450	GNB4	9	55.388	1.023	0.0023672	0.698	108	0.918740740740741	64	0.39375	3	0	0	0	9	5	1	0	0	0.0201987902791506
HGNC:24124	ENSG00000136518	ACTL6A	10	25.521	1.29	0.99665	0.246	94	0.697882978723404	54	0.292592592592593	3	0	0	0	9	5	1	0	1	0.284327469592204
HGNC:16652	ENSG00000136522	MRPL47	9	16.364	0.753	0.00042814	0.892	85	0.747070588235294	0	0	2	5	3	1	10	5	1	0	0	0.051148745917781
HGNC:7700	ENSG00000136521	NDUFB5	9	22.957	0.62	0.00073075	1.26	85	0.747070588235294	72	0.719444444444444	4	0	0	0	9	5	1	0	0	0.161135774182939
HGNC:12611	ENSG00000058056	USP13	8	151.334	2.592	3.0651e-12	0.749	117	0.918358974358974	99	2.92121212121212	5	5	3	1	7	4	1	0	0	0.000841313717339528
HGNC:30024	ENSG00000114757	PEX5L	4	242.095	1.881	0.0079927	0.49	45	1.10006666666667	99	3.63838383838384	10	4	2	1	7	4	1	0	0	0.00884509455653393
HGNC:24697	ENSG00000163728	TTC14	3	15.665	2.313	1.176e-09	0.835	79	0.962215189873418	11	0.309090909090909	2	0	0	0	4	2	1	0	0	0.0103096843794231
HGNC:25244	ENSG00000284862	CCDC39	3	82.084	2.826	7.9127e-12	0.754	70	1.0826	3	0.266666666666667	2	4	2	1	2	1	1	0	0	0.000930628867633855
HGNC:4023	ENSG00000114416	FXR1	3	114.612	1.866	1	0.119	63	0.747571428571429	52	0.592307692307692	5	8	4	1	8	4	1	0	1	0.346088262060736
HGNC:30528	ENSG00000205981	DNAJC19	3	6.077	0.351	0.00061275	1.308	56	0.94225	26	0.323076923076923	3	0	0	0	7	4	1	0	0	0.00118140931283564
HGNC:11195	ENSG00000181449	SOX2	0	2.511	0.954	0.70662	0.569	49	2.53351020408163	107	6.48411214953271	6	0	0	0	9	5	1	1	0	0.139356018583313
HGNC:13553	ENSG00000058063	ATP11B	4	128.126	3.534	0.0020092	0.406	117	1.19177777777778	93	2.64301075268817	6	7	4	1	5	3	1	0	0	0.0390636769725749
HGNC:18184	ENSG00000043093	DCUN1D1	5	47.879	0.78	0.98526	0.276	121	1.49407438016529	71	0.616901408450704	5	0	0	0	9	5	1	0	1	0.220124270647145
HGNC:6936	ENSG00000078070	MCCC1	6	100.857	2.178	4.0152e-12	0.902	121	1.33867768595041	86	0.583720930232558	6	0	0	0	5	3	1	0	0	0.0126365910232244
HGNC:14582	ENSG00000078081	LAMP3	7	41.624	1.251	0.00026747	0.962	76	2.16022368421053	80	0.7725	5	0	0	0	1	1	1	0	0	0.193432181609966
HGNC:30319	ENSG00000053524	MCF2L2	9	250.737	3.345	1.1565e-24	0.904	105	1.80692380952381	99	1.09292929292929	8	0	0	0	2	1	1	0	0	0.00509432349889252
HGNC:15684	ENSG00000176597	B3GNT5	8	45.251	1.137	0.72579	0.485	121	2.40751239669421	106	6.11698113207547	22	9	5	1	7	4	1	0	0	0.194638890356077
HGNC:18653	ENSG00000172578	KLHL6	11	68.155	1.866	4.0253e-06	0.805	91	2.07786813186813	95	5.08	2	0	0	0	2	1	1	0	0	0.00602564483774126
HGNC:25947	ENSG00000114796	KLHL24	12	48.909	1.803	0.0016745	0.65	113	1.06047787610619	100	1.152	2	0	0	0	4	2	1	0	0	0.0778464244748867
HGNC:25489	ENSG00000163872	YEATS2	14	114.827	4.269	0.99639	0.28	123	1.38956097560976	18	0.244444444444444	2	0	0	0	7	4	1	0	1	0.0373384400714529
HGNC:25753	ENSG00000180834	MAP6D1	21	9.672	0.6	0.11028	1.219	100	1.89305	106	3.22452830188679	6	1	1	1	2	1	1	0	0	0.127582174512735
HGNC:18253	ENSG00000175193	PARL	26	55.662	1.14	0.00019181	0.745	126	1.81747619047619	47	0.323404255319149	1	0	0	0	4	2	1	0	0	0.0164830061246491
HGNC:56	ENSG00000114770	ABCC5	25	98.005	4.314	0.0041518	0.387	120	1.34481666666667	100	1.02	5	9	5	1	4	2	1	0	0	0.0485428901700049
HGNC:24004	ENSG00000186090	HTR3D	25	7.825	1.365	5.0168e-08	1.263	11	1.12181818181818	22	0.281818181818182	0	0	0	0	3	2	1	0	0	NA
HGNC:24003	ENSG00000178084	HTR3C	25	7.626	1.344	2.5562e-10	1.339	6	1.4965	15	0.253333333333333	0	0	0	0	6	3	1	0	0	0.00570172123188287
HGNC:24005	ENSG00000186038	HTR3E	25	9.931	1.449	4.2286e-10	1.629	9	1.60155555555556	7	0.571428571428571	1	0	0	0	4	2	1	0	0	0.000393201250181928
HGNC:3261	ENSG00000145191	EIF2B5	25	11.089	2.19	0.064171	0.441	126	1.3531746031746	84	0.466666666666667	3	4	2	1	9	5	1	0	0	0.065345893406933
HGNC:3087	ENSG00000161202	DVL3	24	18.237	2.151	0.38544	0.422	129	1.50898449612403	64	0.9375	4	4	2	1	9	5	1	0	0	0.142998818761448
HGNC:564	ENSG00000161203	AP2M1	24	9.525	1.383	0.99919	0.19	128	1.5683828125	73	1.28493150684932	9	3	2	1	10	5	1	0	1	0.369234752311769
HGNC:72	ENSG00000161204	ABCF3	24	7.917	2.13	1.5114e-05	0.573	126	1.24535714285714	15	0.226666666666667	1	2	1	1	8	4	1	0	0	0.00628707469335305
HGNC:25144	ENSG00000145198	VWA5B2	24	12.744	3.729	5.2466e-07	0.597	20	1.67805	97	1.15463917525773	2	2	1	1	2	1	1	0	0	NA
HGNC:23056	ENSG00000214160	ALG3	24	7.247	1.317	3.6777e-10	1.188	123	1.58128455284553	80	0.59	7	7	4	1	6	3	1	0	0	0.00192835784948377
HGNC:53611	ENSG00000284753	EEF1AKMT4	24	9.087	0.768	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:53615	ENSG00000284917	EEF1AKMT4-ECE2	24	43.336	2.652	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:24197	ENSG00000163888	CAMK2N2	24	2.34	0.24	0.22046	1.453	72	1.50143055555556	96	1.4875	9	0	0	0	2	1	1	0	0	0.0839030020178719
HGNC:13275	ENSG00000145194	ECE2	24	17.02	2.436	1.1756e-21	1.008	8	2.48275	92	0.954347826086957	5	8	4	1	3	2	1	0	0	0.000938926636983653
HGNC:9559	ENSG00000175166	PSMD2	24	9.852	2.727	1	0.102	73	1.96979452054795	103	1.52038834951456	5	0	0	0	10	5	1	0	1	0.378417053668093
HGNC:3296	ENSG00000114867	EIF4G1	25	20.863	4.821	1	0.074	130	1.99636923076923	44	1.39545454545455	16	9	5	1	10	5	1	0	1	0.225670255186083
HGNC:28308	ENSG00000175182	FAM131A	24	12.495	1.101	0.0066732	0.69	129	2.23376744186047	111	3.17297297297297	5	0	0	0	1	1	1	0	0	0.067780912308539
HGNC:2020	ENSG00000114859	CLCN2	24	15.465	2.697	5.546e-12	0.769	128	2.141328125	90	1.1	1	4	2	1	5	3	1	0	0	0.0150908537413898
HGNC:9195	ENSG00000163882	POLR2H	24	6.886	0.528	0.65257	0.617	128	2.141328125	99	0.585858585858586	12	5	3	1	10	5	1	0	0	0.143040533088882
HGNC:11795	ENSG00000090534	THPO	24	10.033	1.482	0.19714	0.701	40	2.88505	108	2.26851851851852	3	0	0	0	3	2	1	0	0	0.0398374443679291
HGNC:1949	ENSG00000090539	CHRD	24	10.663	2.868	3.7942e-05	0.517	40	2.76685	79	1.13670886075949	6	6	3	1	7	4	1	0	0	0.0551384127413744
HGNC:3394	ENSG00000182580	EPHB3	20	20.623	2.997	0.46242	0.375	123	2.37113008130081	110	4.27272727272727	3	7	4	1	9	5	1	0	0	0.00222197859022491
HGNC:29639	ENSG00000177383	MAGEF1	16	1.7	0.924	0.0030065	1.683	124	2.03645967741935	97	2.83711340206186	2	2	1	1	4	2	1	0	0	0.008896309838434
HGNC:29122	ENSG00000156931	VPS8	11	240.471	4.287	5.1131e-08	0.458	128	1.9823984375	81	0.762962962962963	4	4	2	1	6	3	1	0	0	0.00208721712805312
HGNC:33731	ENSG00000187068	C3orf70	7	76.222	0.753	4.8695e-05	1.593	87	1.44773563218391	101	1.23564356435644	3	0	0	0	0	0	0	0	0	0.00296984695900501
HGNC:3247	ENSG00000113790	EHHADH	6	91.366	2.172	5.2377e-10	0.972	89	1.72065168539326	64	0.85	2	2	1	1	5	3	1	0	0	0.000365101510736238
HGNC:6852	ENSG00000073803	MAP3K13	6	206.153	2.901	0.80051	0.344	112	1.70963392857143	52	0.930769230769231	3	0	0	0	5	3	1	0	0	0.0303251704078745
HGNC:30544	ENSG00000163900	TMEM41A	7	22.561	0.795	0.00029269	1.171	120	1.35685	105	1.76952380952381	3	0	0	0	2	1	1	0	0	0.00610405362072934
HGNC:18483	ENSG00000163898	LIPH	7	46.326	1.356	6.5309e-11	1.209	72	1.98586111111111	64	1.484375	5	0	0	0	5	3	1	0	0	0.000894012559484384
HGNC:23116	ENSG00000163904	SENP2	7	51.055	1.77	0.98262	0.305	111	1.27648648648649	50	0.428	8	0	0	0	7	4	1	0	1	0.349052385165973
HGNC:28867	ENSG00000073792	IGF2BP2	5	181.912	1.818	0.23861	0.428	114	1.78739473684211	84	5.75238095238095	9	0	0	0	8	4	1	0	0	0.0679072948049194
HGNC:10781	ENSG00000136527	TRA2B	6	23.545	0.867	0.99312	0.246	128	0.959890625	98	2.14081632653061	4	6	3	1	10	5	1	0	1	0.0436429883281037
HGNC:3494	ENSG00000244405	ETV5	6	64.004	1.533	0.99999	0.092	130	1.75612307692308	111	4.92792792792793	10	4	2	1	5	3	1	1	1	0.33261883645252
HGNC:2853	ENSG00000058866	DGKG	12	256.566	2.376	6.0186e-13	0.82	69	1.82757971014493	98	1.17959183673469	8	9	5	1	7	4	1	0	0	0.00588305298736513
HGNC:2417	ENSG00000213139	CRYGS	12	8.261	0.537	0.023028	0.981	11	3.79309090909091	22	0.381818181818182	1	0	0	0	2	1	1	0	0	0.0152017644887197
HGNC:25546	ENSG00000113838	TBCCD1	12	24.476	1.674	0.0019751	0.639	131	1.17621374045802	101	1.13069306930693	2	0	0	0	2	1	1	0	0	0.0153057085756005
HGNC:14889	ENSG00000090520	DNAJB11	12	18.397	1.077	0.22551	0.518	131	1.17621374045802	34	0.405882352941176	3	8	4	1	7	4	1	0	0	0.0401117795698371
HGNC:349	ENSG00000145192	AHSG	11	8.258	1.107	3.209e-10	1.662	21	3.18366666666667	84	1.67380952380952	1	2	1	1	7	4	1	0	0	0.00012150481541329
HGNC:3658	ENSG00000090512	FETUB	11	17.172	1.149	8.8804e-08	1.37	41	2.15090243902439	99	2.54343434343434	6	1	1	1	2	1	1	0	0	0.00118154900826663
HGNC:5181	ENSG00000113905	HRG	11	18.018	1.578	5.8888e-14	1.495	10	2.6174	90	2.19777777777778	1	0	0	0	6	3	1	0	0	0.000225076223696895
HGNC:6383	ENSG00000113889	KNG1	13	27.062	1.935	3.2071e-10	0.922	20	3.31615	62	1.98064516129032	5	0	0	0	10	5	1	0	0	0.00391109774637592
HGNC:3284	ENSG00000156976	EIF4A2	13	6.692	1.227	0.99835	0.205	125	1.584456	100	0.854	7	0	0	0	10	5	1	0	1	0.297659480874386
HGNC:9972	ENSG00000163918	RFC4	14	17.178	1.092	4.4992e-07	0.9	124	2.06216935483871	103	1.19417475728155	2	5	3	1	10	5	1	0	0	0.0138795996725047
HGNC:13633	ENSG00000181092	ADIPOQ	14	15.759	0.735	4.6434e-09	1.906	22	3.35431818181818	0	0	3	0	0	0	5	3	1	0	0	0.0499090978856657
HGNC:10860	ENSG00000073849	ST6GAL1	14	148.227	1.221	0.2341	0.571	121	2.43211570247934	104	3.24615384615385	24	8	4	1	7	4	1	0	0	0.0770530013645042
HGNC:17094	ENSG00000163923	RPL39L	9	59.96	0.156	NA	NA	111	2.20655855855856	0	0	4	0	0	0	5	3	1	0	NA	NA
HGNC:28580	ENSG00000175077	RTP1	9	3.976	0.792	8.5587e-06	1.343	21	3.43490476190476	83	1.97349397590361	0	0	0	0	0	0	0	0	0	0.173573367779003
HGNC:6901	ENSG00000127241	MASP1	9	74.698	2.187	1.2276e-11	0.978	45	3.49333333333333	81	4.28888888888889	5	7	4	1	7	4	1	0	0	0.00884388730789621
HGNC:23992	ENSG00000136514	RTP4	7	3.691	0.741	0.59616	1.033	94	2.20329787234043	74	0.681081081081081	1	9	5	1	1	1	1	0	0	0.0739617213213193
HGNC:11329	ENSG00000157005	SST	7	1.482	0.351	0.34128	1.064	19	3.81873684210526	7	0.285714285714286	1	7	4	1	10	5	1	0	0	0.118399636757146
HGNC:32486	ENSG00000198471	RTP2	5	4.298	0.678	6.7109e-06	1.678	21	3.91109523809524	49	0.469387755102041	0	0	0	0	1	1	1	0	0	0.00248011483430636
HGNC:1001	ENSG00000113916	BCL6	5	24.348	2.121	0.96038	0.33	130	3.65363846153846	98	1.43265306122449	9	9	5	1	8	4	1	1	1	0.314798388156163
HGNC:6679	ENSG00000145012	LPP	3	737.388	1.839	0.0071908	0.56	82	3.84789024390244	109	3.62018348623853	27	0	0	0	5	3	1	0	0	0.0123529160505948
HGNC:24759	ENSG00000188001	TPRG1	0	378.09	0.828	1.9365e-10	1.72	17	3.88988235294118	62	0.67741935483871	17	6	3	1	0	0	0	0	0	0.0062174703088481
HGNC:15979	ENSG00000073282	TP63	1	265.887	2.043	0.99728	0.267	12	6.19408333333333	69	3.16811594202899	9	8	4	1	8	4	1	1	1	0.198645417097795
HGNC:19317	ENSG00000090530	P3H2	5	165.709	2.127	7.7878e-21	1.155	108	2.09363888888889	98	4.78163265306122	12	6	3	1	3	2	1	0	0	0.000715756416490737
HGNC:2032	ENSG00000163347	CLDN1	4	16.739	0.636	0.0010103	1.177	114	2.02180701754386	98	3.59387755102041	5	10	5	1	5	3	1	0	0	0.0102413752680208
HGNC:2037	ENSG00000113946	CLDN16	4	89.597	0.708	0.025466	0.757	24	3.9085	0	0	5	0	0	0	3	2	1	0	0	0.0135924517489535
HGNC:33705	ENSG00000198398	TMEM207	5	21.246	0.441	4.2258e-11	1.945	11	4.01981818181818	41	1.05365853658537	1	0	0	0	1	1	1	0	0	0.000317872040669153
HGNC:5995	ENSG00000196083	IL1RAP	5	145.699	2.064	0.25846	0.444	119	1.71653781512605	103	4.09708737864078	6	3	2	1	7	4	1	0	0	0.142309118982765
HGNC:40049	ENSG00000205835	GMNC	5	39.692	1.005	0.44666	0.546	71	1.6327323943662	49	0.685714285714286	3	0	0	0	0	0	0	0	0	0.0413869249972706
