ENSGID	CHR	START	END	TSS	STRAND	NAME	TYPE
ENSG00000198104	1	248539047	248555112	248539047	+	OR2T6	protein_coding
ENSG00000175143	1	248566349	248571321	248566349	+	OR2T1	protein_coding
ENSG00000227152	1	248599660	248607617	248599660	+	OR2T7	protein_coding
ENSG00000196240	1	248608813	248619026	248608813	+	OR2T2	protein_coding
ENSG00000196539	1	248636652	248637608	248636652	+	OR2T3	protein_coding
ENSG00000203661	1	248651890	248654414	248651890	+	OR2T5	protein_coding
ENSG00000188558	1	248671374	248690638	248671374	+	OR2G6	protein_coding
ENSG00000182783	1	248720213	248726073	248726073	-	OR2T29	protein_coding
ENSG00000183310	1	248737102	248738058	248738058	-	OR2T34	protein_coding
ENSG00000184022	1	248753788	248761001	248761001	-	OR2T10	protein_coding
ENSG00000279301	1	248786858	248798392	248798392	-	OR2T11	protein_coding
ENSG00000177151	1	248799657	248808579	248808579	-	OR2T35	protein_coding
ENSG00000187701	1	248813232	248814185	248814185	-	OR2T27	protein_coding
ENSG00000189181	1	248841439	248866067	248866067	-	OR14I1	protein_coding
ENSG00000286015	1	248844550	248885506	248885506	-	ENSG00000286015	protein_coding
ENSG00000266949	1	248902716	248903150	248903150	-	LYPD8	protein_coding
ENSG00000175137	1	249104645	249120114	249120114	-	SH3BP5L	protein_coding
ENSG00000171161	1	249132409	249143716	249132409	+	ZNF672	protein_coding
ENSG00000171163	1	249144205	249153343	249153343	-	ZNF692	protein_coding
ENSG00000185220	1	249200395	249214145	249200395	+	PGBD2	protein_coding
ENSG00000184731	2	38814	46870	46870	-	FAM110C	protein_coding
ENSG00000035115	2	217730	266398	266398	-	SH3YL1	protein_coding
ENSG00000143727	2	264140	278283	264140	+	ACP1	protein_coding
ENSG00000189292	2	279558	288851	288851	-	ALKAL2	protein_coding
ENSG00000151353	2	663877	677406	677406	-	TMEM18	protein_coding
ENSG00000172554	2	946535	1371385	946535	+	SNTG2	protein_coding
ENSG00000115705	2	1377838	1547483	1377838	+	TPO	protein_coding
ENSG00000130508	2	1635659	1748624	1748624	-	PXDN	protein_coding
ENSG00000186487	2	1792885	2335436	2335436	-	MYT1L	protein_coding
ENSG00000032389	2	3192696	3381601	3381601	-	EIPR1	protein_coding
ENSG00000171853	2	3383446	3488865	3383446	+	TRAPPC12	protein_coding
ENSG00000182551	2	3501137	3523302	3523302	-	ADI1	protein_coding
ENSG00000286905	2	3579598	3605923	3605923	-	ENSG00000286905	protein_coding
ENSG00000171865	2	3589020	3605923	3605923	-	RNASEH1	protein_coding
ENSG00000171863	2	3622850	3628510	3622850	+	RPS7	protein_coding
ENSG00000118004	2	3642422	3692234	3642422	+	COLEC11	protein_coding
ENSG00000151360	2	3705790	3750261	3705790	+	ALLC	protein_coding
ENSG00000214866	2	3751165	3895598	3751165	+	DCDC2C	protein_coding
ENSG00000176887	2	5832516	5841517	5832516	+	SOX11	protein_coding
ENSG00000134326	2	6980701	7006766	7006766	-	CMPK2	protein_coding
ENSG00000134321	2	7005688	7038370	7005688	+	RSAD2	protein_coding
ENSG00000151692	2	7057543	7208417	7057543	+	RNF144A	protein_coding
ENSG00000115738	2	8818975	8824591	8818975	+	ID2	protein_coding
ENSG00000134313	2	8861211	8977760	8977760	-	KIDINS220	protein_coding
ENSG00000143797	2	8992820	9143838	9143838	-	MBOAT2	protein_coding
ENSG00000151693	2	9346894	9545812	9346894	+	ASAP2	protein_coding
ENSG00000119185	2	9543604	9563657	9563657	-	ITGB1BP1	protein_coding
ENSG00000119203	2	9563780	9613230	9563780	+	CPSF3	protein_coding
ENSG00000134330	2	9613787	9636672	9613787	+	IAH1	protein_coding
ENSG00000151694	2	9628615	9696861	9696861	-	ADAM17	protein_coding
ENSG00000134308	2	9724096	9771126	9771126	-	YWHAQ	protein_coding
ENSG00000115750	2	9983572	10074545	9983572	+	TAF1B	protein_coding
ENSG00000134317	2	10091822	10142405	10091822	+	GRHL1	protein_coding
ENSG00000172059	2	10182976	10194963	10182976	+	KLF11	protein_coding
ENSG00000205795	2	10196600	10221071	10221071	-	CYS1	protein_coding
ENSG00000171848	2	10260825	10351851	10260825	+	RRM2	protein_coding
ENSG00000115756	2	10443015	10567743	10443015	+	HPCAL1	protein_coding
ENSG00000115758	2	10580094	10588453	10588453	-	ODC1	protein_coding
ENSG00000115761	2	10702473	10830113	10830113	-	NOL10	protein_coding
ENSG00000143882	2	10861226	10925236	10861226	+	ATP6V1C2	protein_coding
ENSG00000143870	2	10923517	10978103	10978103	-	PDIA6	protein_coding
ENSG00000162975	2	11052060	11054351	11052060	+	KCNF1	protein_coding
ENSG00000150873	2	11273254	11291443	11273254	+	C2orf50	protein_coding
ENSG00000162976	2	11295324	11318996	11295324	+	SLC66A3	protein_coding
ENSG00000134318	2	11319885	11488456	11488456	-	ROCK2	protein_coding
ENSG00000169016	2	11584501	11606303	11606303	-	E2F6	protein_coding
ENSG00000196208	2	11622467	11782914	11622467	+	GREB1	protein_coding
ENSG00000169006	2	11798304	11810321	11810321	-	NTSR2	protein_coding
ENSG00000134324	2	11817721	11967535	11817721	+	LPIN1	protein_coding
ENSG00000071575	2	12857036	12882860	12857036	+	TRIB2	protein_coding
ENSG00000162981	2	14772824	14790938	14772824	+	LRATD1	protein_coding
ENSG00000151779	2	15307040	15701464	15701464	-	NBAS	protein_coding
ENSG00000079785	2	15731302	15774470	15731302	+	DDX1	protein_coding
ENSG00000134323	2	16080672	16087129	16080672	+	MYCN	protein_coding
ENSG00000197872	2	16730727	16847599	16847599	-	CYRIA	protein_coding
ENSG00000214842	2	17691846	17699707	17699707	-	RAD51AP2	protein_coding
ENSG00000163032	2	17720393	17838285	17720393	+	VSNL1	protein_coding
ENSG00000163029	2	17845079	17981509	17981509	-	SMC6	protein_coding
ENSG00000178295	2	17935125	17970213	17935125	+	GEN1	protein_coding
ENSG00000151379	2	17997727	17999065	17997727	+	MSGN1	protein_coding
ENSG00000170745	2	18059114	18542882	18059114	+	KCNS3	protein_coding
ENSG00000240857	2	18735989	18741945	18741945	-	RDH14	protein_coding
ENSG00000250741	2	18736811	18770830	18770830	-	NT5C1B-RDH14	protein_coding
ENSG00000185013	2	18744137	18770838	18770838	-	NT5C1B	protein_coding
ENSG00000143867	2	19551246	19558384	19558384	-	OSR1	protein_coding
ENSG00000183891	2	20096392	20101744	20101744	-	TTC32	protein_coding
ENSG00000118965	2	20110024	20189866	20189866	-	WDR35	protein_coding
ENSG00000132031	2	20191813	20212429	20212429	-	MATN3	protein_coding
ENSG00000068697	2	20232411	20251389	20251389	-	LAPTM4A	protein_coding
ENSG00000115884	2	20400558	20425194	20425194	-	SDC1	protein_coding
ENSG00000055917	2	20448452	20551995	20551995	-	PUM2	protein_coding
ENSG00000143878	2	20646835	20649201	20646835	+	RHOB	protein_coding
ENSG00000118960	2	20760208	20850890	20850890	-	HS1BP3	protein_coding
ENSG00000143869	2	20866904	20879003	20866904	+	GDF7	protein_coding
ENSG00000118961	2	20883774	21022890	21022890	-	LDAH	protein_coding
ENSG00000084674	2	21224301	21266945	21266945	-	APOB	protein_coding
ENSG00000218819	2	21346840	21367240	21346840	+	TDRD15	protein_coding
ENSG00000119771	2	23608050	23931481	23608050	+	KLHL29	protein_coding
ENSG00000119778	2	23971534	24149993	24149993	-	ATAD2B	protein_coding
ENSG00000173960	2	24150155	24227779	24150155	+	UBXN2A	protein_coding
ENSG00000205639	2	24232951	24286191	24232951	+	MFSD2B	protein_coding
ENSG00000163026	2	24252217	24272445	24272445	-	WDCP	protein_coding
ENSG00000119782	2	24272571	24286551	24272571	+	FKBP1B	protein_coding
ENSG00000115128	2	24290456	24299243	24299243	-	SF3B6	protein_coding
ENSG00000219626	2	24299396	24392509	24299396	+	FAM228B	protein_coding
ENSG00000115129	2	24300303	24308731	24308731	-	TP53I3	protein_coding
ENSG00000176732	2	24337679	24346334	24346334	-	PFN4	protein_coding
ENSG00000276087	2	24347236	24413305	24347236	+	ENSG00000276087	protein_coding
ENSG00000186453	2	24397922	24423718	24397922	+	FAM228A	protein_coding
ENSG00000198399	2	24425733	24583405	24583405	-	ITSN2	protein_coding
ENSG00000084676	2	24714123	24993571	24714123	+	NCOA1	protein_coding
ENSG00000184924	2	25012597	25016260	25016260	-	PTRHD1	protein_coding
ENSG00000138092	2	25016005	25045245	25016005	+	CENPO	protein_coding
ENSG00000138031	2	25042038	25143106	25143106	-	ADCY3	protein_coding
ENSG00000115137	2	25166505	25194963	25194963	-	DNAJC27	protein_coding
ENSG00000084710	2	25264945	25382004	25264945	+	EFR3B	protein_coding
ENSG00000115138	2	25383722	25391772	25391772	-	POMC	protein_coding
ENSG00000119772	2	25450724	25565459	25565459	-	DNMT3A	protein_coding
ENSG00000138101	2	25600067	25896516	25896516	-	DTNB	protein_coding
ENSG00000143970	2	25956622	26101356	26101356	-	ASXL2	protein_coding
ENSG00000084731	2	26149467	26205618	26205618	-	KIF3C	protein_coding
ENSG00000084733	2	26256953	26360323	26256953	+	RAB10	protein_coding
ENSG00000157833	2	26395957	26412532	26395957	+	GAREM2	protein_coding
ENSG00000084754	2	26413504	26467540	26467540	-	HADHA	protein_coding
ENSG00000138029	2	26466038	26513333	26466038	+	HADHB	protein_coding
ENSG00000173567	2	26531041	26569685	26569685	-	ADGRF3	protein_coding
ENSG00000138018	2	26531415	26618753	26531415	+	SELENOI	protein_coding
ENSG00000157856	2	26624788	26679579	26624788	+	DRC1	protein_coding
ENSG00000115155	2	26680071	26781624	26781624	-	OTOF	protein_coding
ENSG00000173557	2	26785453	26802400	26785453	+	CIMIP2C	protein_coding
ENSG00000157884	2	26804073	26864234	26864234	-	CIB4	protein_coding
ENSG00000171303	2	26915590	26956288	26915590	+	KCNK3	protein_coding
ENSG00000213699	2	26987152	27004099	26987152	+	SLC35F6	protein_coding
ENSG00000115163	2	26987157	27023935	26987157	+	CENPA	protein_coding
ENSG00000157851	2	27070615	27173219	27070615	+	DPYSL5	protein_coding
ENSG00000084764	2	27193505	27250087	27193505	+	MAPRE3	protein_coding
ENSG00000119777	2	27255778	27264562	27255778	+	TMEM214	protein_coding
ENSG00000084693	2	27265232	27293490	27265232	+	AGBL5	protein_coding
ENSG00000228474	2	27293340	27294522	27294522	-	OST4	protein_coding
ENSG00000138080	2	27301483	27309271	27301483	+	EMILIN1	protein_coding
ENSG00000138030	2	27309640	27323630	27309640	+	KHK	protein_coding
ENSG00000138028	2	27321757	27341996	27341996	-	CGREF1	protein_coding
ENSG00000143994	2	27346657	27353680	27346657	+	ABHD1	protein_coding
ENSG00000138073	2	27353624	27357534	27357534	-	PREB	protein_coding
ENSG00000186143	2	27359716	27362278	27362278	-	PRR30	protein_coding
ENSG00000163792	2	27371872	27379842	27371872	+	TCF23	protein_coding
ENSG00000138074	2	27422455	27435826	27435826	-	SLC5A6	protein_coding
ENSG00000138085	2	27434909	27440046	27434909	+	ATRAID	protein_coding
ENSG00000084774	2	27440237	27466811	27440237	+	CAD	protein_coding
ENSG00000115194	2	27476552	27498685	27498685	-	SLC30A3	protein_coding
ENSG00000163793	2	27498301	27504367	27498301	+	DNAJC5G	protein_coding
ENSG00000138100	2	27505297	27530307	27505297	+	TRIM54	protein_coding
ENSG00000163794	2	27530268	27531313	27531313	-	UCN	protein_coding
ENSG00000115204	2	27532360	27548547	27548547	-	MPV17	protein_coding
ENSG00000115207	2	27548716	27579866	27579866	-	GTF3C2	protein_coding
ENSG00000115211	2	27587219	27593205	27593205	-	EIF2B4	protein_coding
ENSG00000115234	2	27593363	27600402	27593363	+	SNX17	protein_coding
ENSG00000163795	2	27600102	27603657	27603657	-	ZNF513	protein_coding
ENSG00000115241	2	27604062	27632458	27632458	-	PPM1G	protein_coding
ENSG00000115216	2	27650657	27665126	27650657	+	NRBP1	protein_coding
ENSG00000157992	2	27665233	27669348	27665233	+	KRTCAP3	protein_coding
ENSG00000138002	2	27667244	27712672	27712672	-	IFT172	protein_coding
ENSG00000115226	2	27714750	27718067	27718067	-	FNDC4	protein_coding
ENSG00000084734	2	27719706	27746551	27719706	+	GCKR	protein_coding
ENSG00000221843	2	27760253	27805589	27760253	+	SPATA31H1	protein_coding
ENSG00000243943	2	27805836	27846084	27805836	+	ZNF512	protein_coding
ENSG00000176714	2	27848505	27851879	27851879	-	CCDC121	protein_coding
ENSG00000198522	2	27851114	27874378	27851114	+	GPN1	protein_coding
ENSG00000119760	2	27873676	27886707	27886707	-	SUPT7L	protein_coding
ENSG00000163798	2	27886293	27918233	27886293	+	SLC4A1AP	protein_coding
ENSG00000243147	2	27994584	28210954	27994584	+	MRPL33	protein_coding
ENSG00000171174	2	28004246	28113548	28113548	-	RBKS	protein_coding
ENSG00000158019	2	28112808	28561768	28112808	+	BABAM2	protein_coding
ENSG00000075426	2	28615315	28640184	28615315	+	FOSL2	protein_coding
ENSG00000163803	2	28680012	28867008	28680012	+	PLB1	protein_coding
ENSG00000213639	2	28974506	29025806	28974506	+	PPP1CB	protein_coding
ENSG00000163806	2	29005383	29073477	29005383	+	SPDYA	protein_coding
ENSG00000171103	2	29072687	29093175	29093175	-	TRMT61B	protein_coding
ENSG00000163811	2	29117533	29171085	29117533	+	WDR43	protein_coding
ENSG00000189350	2	29179477	29275096	29179477	+	TOGARAM2	protein_coding
ENSG00000179270	2	29283842	29297389	29297389	-	PCARE	protein_coding
ENSG00000115295	2	29320571	29422643	29320571	+	CLIP4	protein_coding
ENSG00000171094	2	29415640	30144452	30144452	-	ALK	protein_coding
ENSG00000119801	2	30369807	30383403	30369807	+	YPEL5	protein_coding
ENSG00000213626	2	30454400	30546596	30454400	+	LBH	protein_coding
ENSG00000172954	2	30670092	30867091	30670092	+	LCLAT1	protein_coding
ENSG00000162949	2	30945637	31043408	31043408	-	CAPN13	protein_coding
ENSG00000158089	2	31133333	31378068	31378068	-	GALNT14	protein_coding
ENSG00000214711	2	31395922	31456724	31456724	-	CAPN14	protein_coding
ENSG00000013016	2	31457018	31492317	31457018	+	EHD3	protein_coding
ENSG00000158125	2	31557187	31637608	31637608	-	XDH	protein_coding
ENSG00000277893	2	31747550	31806007	31806007	-	SRD5A2	protein_coding
ENSG00000162959	2	32090129	32236299	32236299	-	MEMO1	protein_coding
ENSG00000162961	2	32092878	32264874	32264874	-	DPY30	protein_coding
ENSG00000021574	2	32288625	32382706	32288625	+	SPAST	protein_coding
ENSG00000152683	2	32390910	32449448	32390910	+	SLC30A6	protein_coding
ENSG00000091106	2	32449522	32490801	32490801	-	NLRC4	protein_coding
ENSG00000119820	2	32502973	32541663	32502973	+	YIPF4	protein_coding
ENSG00000115760	2	32582091	32844638	32582091	+	BIRC6	protein_coding
ENSG00000018699	2	32853099	33046118	32853099	+	TTC27	protein_coding
ENSG00000049323	2	33172020	33624576	33172020	+	LTBP1	protein_coding
ENSG00000152689	2	33661391	33811736	33661391	+	RASGRP3	protein_coding
ENSG00000119812	2	33757811	33824414	33824414	-	FAM98A	protein_coding
ENSG00000150938	2	36582921	36778278	36582921	+	CRIM1	protein_coding
ENSG00000171055	2	36758948	36873230	36873230	-	FEZ2	protein_coding
ENSG00000205221	2	36923833	37041937	36923833	+	VIT	protein_coding
ENSG00000115808	2	37064841	37193679	37193679	-	STRN	protein_coding
ENSG00000008869	2	37195526	37311515	37311515	-	HEATR5B	protein_coding
ENSG00000152133	2	37311661	37326387	37311661	+	GPATCH11	protein_coding
ENSG00000055332	2	37326353	37384665	37384665	-	EIF2AK2	protein_coding
ENSG00000138068	2	37394963	37423741	37423741	-	SULT6B1	protein_coding
ENSG00000218739	2	37423631	37443336	37423631	+	CEBPZOS	protein_coding
ENSG00000115816	2	37428755	37458739	37458739	-	CEBPZ	protein_coding
ENSG00000003509	2	37458774	37480546	37458774	+	NDUFAF7	protein_coding
ENSG00000115825	2	37477645	37551976	37551976	-	PRKD3	protein_coding
ENSG00000115828	2	37569970	37600465	37569970	+	QPCT	protein_coding
ENSG00000163171	2	37869025	37965611	37965611	-	CDC42EP3	protein_coding
ENSG00000115841	2	38150330	38294285	38150330	+	RMDN2	protein_coding
ENSG00000138061	2	38294116	38337044	38337044	-	CYP1B1	protein_coding
ENSG00000119787	2	38521096	38604427	38604427	-	ATL2	protein_coding
ENSG00000143889	2	38789111	38830728	38830728	-	HNRNPLL	protein_coding
ENSG00000143891	2	38893223	38968379	38893223	+	GALM	protein_coding
ENSG00000115875	2	38970741	38978636	38978636	-	SRSF7	protein_coding
ENSG00000152147	2	38978676	39012144	38978676	+	GEMIN6	protein_coding
ENSG00000163214	2	39024871	39103075	39103075	-	DHX57	protein_coding
ENSG00000188010	2	39103117	39156213	39103117	+	MORN2	protein_coding
ENSG00000214694	2	39117016	39202595	39117016	+	ARHGEF33	protein_coding
ENSG00000115904	2	39189347	39351486	39351486	-	SOS1	protein_coding
ENSG00000205111	2	39395186	39471124	39471124	-	CDKL4	protein_coding
ENSG00000011566	2	39476407	39664442	39664442	-	MAP4K3	protein_coding
ENSG00000152154	2	39892122	39945103	39892122	+	TMEM178A	protein_coding
ENSG00000138050	2	39963200	40006407	40006407	-	THUMPD2	protein_coding
ENSG00000183023	2	40324410	40838193	40838193	-	SLC8A1	protein_coding
ENSG00000162878	2	42275161	42285657	42275161	+	PKDCC	protein_coding
ENSG00000143924	2	42396493	42559688	42396493	+	EML4	protein_coding
ENSG00000115944	2	42560686	42652228	42652228	-	COX7A2L	protein_coding
ENSG00000171126	2	42669157	42721122	42721122	-	KCNG3	protein_coding
ENSG00000057935	2	42721709	42984087	42721709	+	MTA3	protein_coding
ENSG00000162881	2	42989639	42991275	42991275	-	OXER1	protein_coding
ENSG00000162882	2	42994229	43019733	43019733	-	HAAO	protein_coding
ENSG00000152518	2	43449541	43453745	43453745	-	ZFP36L2	protein_coding
ENSG00000115970	2	43457990	43823177	43823177	-	THADA	protein_coding
ENSG00000152527	2	43864399	43995126	43864399	+	PLEKHH2	protein_coding
ENSG00000223658	2	43902290	43903568	43903568	-	C1GALT1C1L	protein_coding
ENSG00000138036	2	44001178	44037149	44001178	+	DYNC2LI1	protein_coding
ENSG00000138075	2	44039611	44066004	44066004	-	ABCG5	protein_coding
ENSG00000143921	2	44059081	44110127	44059081	+	ABCG8	protein_coding
ENSG00000138095	2	44113363	44223365	44223365	-	LRPPRC	protein_coding
ENSG00000138032	2	44395108	44471523	44395108	+	PPM1B	protein_coding
ENSG00000285542	2	44395990	44547449	44395990	+	ENSG00000285542	protein_coding
ENSG00000138079	2	44502597	44548633	44502597	+	SLC3A1	protein_coding
ENSG00000138078	2	44543420	44589001	44589001	-	PREPL	protein_coding
ENSG00000143919	2	44589086	44999731	44589086	+	CAMKMT	protein_coding
ENSG00000138083	2	45168841	45173210	45168841	+	SIX3	protein_coding
ENSG00000170577	2	45232321	45236591	45236591	-	SIX2	protein_coding
ENSG00000068784	2	45615819	45839304	45839304	-	SRBD1	protein_coding
ENSG00000171132	2	45878484	46415129	45878484	+	PRKCE	protein_coding
ENSG00000116016	2	46520806	46613836	46520806	+	EPAS1	protein_coding
ENSG00000284701	2	46706704	46711564	46706704	+	TMEM247	protein_coding
ENSG00000250565	2	46717889	46769716	46769716	-	ATP6V1E2	protein_coding
ENSG00000119729	2	46768945	46811827	46768945	+	RHOQ	protein_coding
ENSG00000151665	2	46808076	46844194	46844194	-	PIGF	protein_coding
ENSG00000119878	2	46843555	46912176	46843555	+	CRIPT	protein_coding
